Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,Revenue,Year,Month,YearMonth,Weekday
537773,84497,BUTTONS AND STRIPES NOTEBOOK ,2.0,2010-12-08 12:36:00,3.75,16016,United Kingdom,7.5,2010,12,2010-12,4
537773,48187,DOORMAT NEW ENGLAND,1.0,2010-12-08 12:36:00,7.95,16016,United Kingdom,7.95,2010,12,2010-12,4
537775,22029,SPACEBOY BIRTHDAY CARD,12.0,2010-12-08 12:41:00,0.42,17722,United Kingdom,5.04,2010,12,2010-12,4
537781,22835,HOT WATER BOTTLE I AM SO POORLY,1.0,2010-12-08 12:46:00,4.65,17341,United Kingdom,4.65,2010,12,2010-12,4
537789,22778,GLASS CLOCHE SMALL,8.0,2010-12-08 12:49:00,3.95,14051,United Kingdom,31.6,2010,12,2010-12,4
537793,22383,LUNCH BAG SUKI  DESIGN ,3.0,2010-12-08 12:57:00,1.65,15032,United Kingdom,4.949999999999999,2010,12,2010-12,4
537794,22716,CARD CIRCUS PARADE,12.0,2010-12-08 13:01:00,0.42,16713,United Kingdom,5.04,2010,12,2010-12,4
537795,82486,WOOD S/3 CABINET ANT WHITE FINISH,4.0,2010-12-08 13:03:00,7.95,17213,United Kingdom,31.8,2010,12,2010-12,4
537799,84029E,RED WOOLLY HOTTIE WHITE HEART.,4.0,2010-12-08 13:07:00,3.75,15916,United Kingdom,15.0,2010,12,2010-12,4
537815,21877,HOME SWEET HOME MUG,24.0,2010-12-08 13:49:00,1.25,17676,United Kingdom,30.0,2010,12,2010-12,4
537818,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12.0,2010-12-08 13:53:00,1.25,12766,Portugal,15.0,2010,12,2010-12,4
537822,22532,MAGIC DRAWING SLATE LEAP FROG ,48.0,2010-12-08 14:22:00,0.42,13523,United Kingdom,20.16,2010,12,2010-12,4
537825,20724,RED RETROSPOT CHARLOTTE BAG,10.0,2010-12-08 14:36:00,0.85,15005,United Kingdom,8.5,2010,12,2010-12,4
537825,21231,SWEETHEART CERAMIC TRINKET BOX,4.0,2010-12-08 14:36:00,1.25,15005,United Kingdom,5.0,2010,12,2010-12,4
537828,22587,FELTCRAFT HAIRBAND RED AND BLUE,12.0,2010-12-08 14:43:00,0.85,15680,United Kingdom,10.2,2010,12,2010-12,4
537828,22152,PLACE SETTING WHITE STAR,24.0,2010-12-08 14:43:00,0.42,15680,United Kingdom,10.08,2010,12,2010-12,4
537842,35833P,4 PINK FLOCK CHRISTMAS BALLS,1.0,2010-12-08 15:12:00,1.25,13140,United Kingdom,1.25,2010,12,2010-12,4
537843,21781,MA CAMPAGNE CUTLERY BOX,1.0,2010-12-08 15:16:00,14.95,15713,United Kingdom,14.95,2010,12,2010-12,4
537844,22111,SCOTTIE DOG HOT WATER BOTTLE,1.0,2010-12-08 15:17:00,4.95,17999,United Kingdom,4.95,2010,12,2010-12,4
537846,22558,CLOTHES PEGS RETROSPOT PACK 24 ,96.0,2010-12-08 15:25:00,1.25,15347,United Kingdom,120.0,2010,12,2010-12,4
537850,22355,CHARLOTTE BAG SUKI DESIGN,10.0,2010-12-08 15:38:00,0.85,16722,United Kingdom,8.5,2010,12,2010-12,4
537851,22937,BAKING MOULD CHOCOLATE CUPCAKES,12.0,2010-12-08 15:39:00,2.55,13758,United Kingdom,30.599999999999998,2010,12,2010-12,4
537852,22456,NATURAL SLATE CHALKBOARD LARGE ,12.0,2010-12-08 15:56:00,4.95,17340,United Kingdom,59.400000000000006,2010,12,2010-12,4
537868,20685,DOORMAT RED RETROSPOT,2.0,2010-12-08 16:49:00,7.95,12433,Norway,15.9,2010,12,2010-12,4
537871,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1.0,2010-12-08 17:20:00,1.49,12748,United Kingdom,1.49,2010,12,2010-12,4
537881,48188,DOORMAT WELCOME PUPPIES,10.0,2010-12-09 09:23:00,6.75,15513,United Kingdom,67.5,2010,12,2010-12,5
537884,21116,OWL DOORSTOP,3.0,2010-12-09 09:30:00,4.95,15694,United Kingdom,14.850000000000001,2010,12,2010-12,5
537889,21479,WHITE SKULL HOT WATER BOTTLE ,8.0,2010-12-09 10:04:00,3.75,13319,United Kingdom,30.0,2010,12,2010-12,5
537898,22111,SCOTTIE DOG HOT WATER BOTTLE,10.0,2010-12-09 10:42:00,4.95,17377,United Kingdom,49.5,2010,12,2010-12,5
537898,84991,60 TEATIME FAIRY CAKE CASES,1.0,2010-12-09 10:42:00,0.55,17377,United Kingdom,0.55,2010,12,2010-12,5
537955,21843,RED RETROSPOT CAKE STAND,2.0,2010-12-09 11:28:00,10.95,16782,United Kingdom,21.9,2010,12,2010-12,5
537955,85053,FRENCH ENAMEL CANDLEHOLDER,1.0,2010-12-09 11:28:00,2.1,16782,United Kingdom,2.1,2010,12,2010-12,5
537955,22379,RECYCLING BAG RETROSPOT ,1.0,2010-12-09 11:28:00,2.1,16782,United Kingdom,2.1,2010,12,2010-12,5
537967,22667,RECIPE BOX RETROSPOT ,6.0,2010-12-09 11:31:00,2.95,12494,France,17.700000000000003,2010,12,2010-12,5
538009,21469,POLKA DOT RAFFIA FOOD COVER,6.0,2010-12-09 12:17:00,3.75,14911,EIRE,22.5,2010,12,2010-12,5
538009,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6.0,2010-12-09 12:17:00,2.95,14911,EIRE,17.700000000000003,2010,12,2010-12,5
538008,22333,RETROSPOT PARTY BAG + STICKER SET,16.0,2010-12-09 12:17:00,1.65,12683,France,26.4,2010,12,2010-12,5
538011,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,6.0,2010-12-09 12:24:00,0.85,14896,United Kingdom,5.1,2010,12,2010-12,5
538012,22625,RED KITCHEN SCALES,1.0,2010-12-09 12:32:00,8.5,14527,United Kingdom,8.5,2010,12,2010-12,5
538035,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1.0,2010-12-09 13:03:00,0.85,16065,United Kingdom,0.85,2010,12,2010-12,5
538035,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.0,2010-12-09 13:03:00,1.95,16065,United Kingdom,1.95,2010,12,2010-12,5
538040,40003,WHITE BAMBOO RIBS LAMPSHADE,1.0,2010-12-09 13:08:00,1.25,16520,United Kingdom,1.25,2010,12,2010-12,5
538049,22480,RED TEA TOWEL CLASSIC DESIGN,2.0,2010-12-09 13:21:00,1.25,12748,United Kingdom,2.5,2010,12,2010-12,5
538051,22560,TRADITIONAL MODELLING CLAY,9.0,2010-12-09 13:24:00,1.25,18041,United Kingdom,11.25,2010,12,2010-12,5
538056,90195A,PURPLE GEMSTONE BRACELET,4.0,2010-12-09 13:34:00,8.95,17198,United Kingdom,35.8,2010,12,2010-12,5
538057,22659,LUNCH BOX I LOVE LONDON,36.0,2010-12-09 13:38:00,1.95,13102,United Kingdom,70.2,2010,12,2010-12,5
538064,22695,WICKER WREATH SMALL,4.0,2010-12-09 13:47:00,1.45,15271,United Kingdom,5.8,2010,12,2010-12,5
538069,84832,ZINC WILLIE WINKIE  CANDLE STICK,19.0,2010-12-09 14:08:00,0.85,16795,United Kingdom,16.15,2010,12,2010-12,5
538069,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2.0,2010-12-09 14:08:00,2.1,16795,United Kingdom,4.2,2010,12,2010-12,5
538069,79160,HEART SHAPE WIRELESS DOORBELL,2.0,2010-12-09 14:08:00,2.1,16795,United Kingdom,4.2,2010,12,2010-12,5
538069,21192,WHITE BELL HONEYCOMB PAPER ,2.0,2010-12-09 14:08:00,1.65,16795,United Kingdom,3.3,2010,12,2010-12,5
538077,22451,SILK PURSE BABUSHKA RED,6.0,2010-12-09 14:19:00,3.35,14667,United Kingdom,20.1,2010,12,2010-12,5
538077,85152,HAND OVER THE CHOCOLATE   SIGN ,12.0,2010-12-09 14:19:00,2.1,14667,United Kingdom,25.200000000000003,2010,12,2010-12,5
538086,22212,FOUR HOOK  WHITE LOVEBIRDS,2.0,2010-12-09 14:44:00,2.1,12872,United Kingdom,4.2,2010,12,2010-12,5
538107,22355,CHARLOTTE BAG SUKI DESIGN,10.0,2010-12-09 15:21:00,0.85,12826,United Kingdom,8.5,2010,12,2010-12,5
538126,22624,IVORY KITCHEN SCALES,4.0,2010-12-09 15:50:00,8.5,17838,United Kingdom,34.0,2010,12,2010-12,5
538155,21905,MORE BUTTER METAL SIGN ,1.0,2010-12-09 16:52:00,2.1,16907,United Kingdom,2.1,2010,12,2010-12,5
538166,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2010-12-09 18:09:00,2.95,17965,United Kingdom,8.850000000000001,2010,12,2010-12,5
538168,22079,RIBBON REEL HEARTS DESIGN ,5.0,2010-12-09 19:23:00,1.65,14702,United Kingdom,8.25,2010,12,2010-12,5
538168,21658,GLASS  BEURRE DISH,2.0,2010-12-09 19:23:00,3.95,14702,United Kingdom,7.9,2010,12,2010-12,5
538168,84978,HANGING HEART JAR T-LIGHT HOLDER,6.0,2010-12-09 19:23:00,1.25,14702,United Kingdom,7.5,2010,12,2010-12,5
538171,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,1.0,2010-12-09 20:01:00,1.45,17530,United Kingdom,1.45,2010,12,2010-12,5
538171,21211,SET OF 72 SKULL PAPER  DOILIES,1.0,2010-12-09 20:01:00,1.45,17530,United Kingdom,1.45,2010,12,2010-12,5
538171,22154,ANGEL DECORATION 3 BUTTONS ,48.0,2010-12-09 20:01:00,0.42,17530,United Kingdom,20.16,2010,12,2010-12,5
538174,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12.0,2010-12-10 09:35:00,1.45,12471,Germany,17.4,2010,12,2010-12,6
538179,22810,SET OF 6 T-LIGHTS SNOWMEN,6.0,2010-12-10 09:52:00,2.95,17696,United Kingdom,17.700000000000003,2010,12,2010-12,6
538182,22695,WICKER WREATH SMALL,3.0,2010-12-10 10:18:00,1.45,17827,United Kingdom,4.35,2010,12,2010-12,6
538184,22274,FELTCRAFT DOLL EMILY,6.0,2010-12-10 10:21:00,2.95,17880,United Kingdom,17.700000000000003,2010,12,2010-12,6
538184,22904,CALENDAR PAPER CUT DESIGN,6.0,2010-12-10 10:21:00,2.95,17880,United Kingdom,17.700000000000003,2010,12,2010-12,6
538186,22837,HOT WATER BOTTLE BABUSHKA ,4.0,2010-12-10 10:26:00,4.65,13000,United Kingdom,18.6,2010,12,2010-12,6
538187,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12.0,2010-12-10 10:27:00,2.95,16499,United Kingdom,35.400000000000006,2010,12,2010-12,6
538197,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2.0,2010-12-10 10:56:00,3.75,14419,United Kingdom,7.5,2010,12,2010-12,6
538197,22563,HAPPY STENCIL CRAFT,4.0,2010-12-10 10:56:00,1.25,14419,United Kingdom,5.0,2010,12,2010-12,6
538198,20969,RED FLORAL FELTCRAFT SHOULDER BAG,5.0,2010-12-10 11:01:00,3.75,17827,United Kingdom,18.75,2010,12,2010-12,6
538199,22555,PLASTERS IN TIN STRONGMAN,1.0,2010-12-10 11:02:00,1.65,14082,United Kingdom,1.65,2010,12,2010-12,6
538200,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,2010-12-10 11:11:00,0.95,17912,United Kingdom,0.95,2010,12,2010-12,6
538200,21499,BLUE POLKADOT WRAP,25.0,2010-12-10 11:11:00,0.42,17912,United Kingdom,10.5,2010,12,2010-12,6
538201,20868,SILVER FABRIC MIRROR,2.0,2010-12-10 11:12:00,1.25,15723,United Kingdom,2.5,2010,12,2010-12,6
538201,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,4.0,2010-12-10 11:12:00,2.95,15723,United Kingdom,11.8,2010,12,2010-12,6
538205,22654,DELUXE SEWING KIT ,1.0,2010-12-10 11:24:00,5.95,12748,United Kingdom,5.95,2010,12,2010-12,6
538206,90081A,LILY BROOCH AMETHYST COLOUR,3.0,2010-12-10 11:31:00,4.95,17827,United Kingdom,14.850000000000001,2010,12,2010-12,6
538250,22084,PAPER CHAIN KIT EMPIRE,1.0,2010-12-10 12:20:00,2.95,18118,United Kingdom,2.95,2010,12,2010-12,6
538255,22367,CHILDRENS APRON SPACEBOY DESIGN,8.0,2010-12-10 12:33:00,1.95,14911,EIRE,15.6,2010,12,2010-12,6
538307,22726,ALARM CLOCK BAKELIKE GREEN,1.0,2010-12-10 13:27:00,3.75,14667,United Kingdom,3.75,2010,12,2010-12,6
538312,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4.0,2010-12-10 13:48:00,0.85,16727,United Kingdom,3.4,2010,12,2010-12,6
538311,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10.0,2010-12-10 13:48:00,1.95,12785,Portugal,19.5,2010,12,2010-12,6
538313,21056,DOCTOR'S BAG SOFT TOY,1.0,2010-12-10 13:50:00,8.95,15514,United Kingdom,8.95,2010,12,2010-12,6
538353,21181,PLEASE ONE PERSON METAL SIGN,96.0,2010-12-10 15:31:00,1.85,13798,United Kingdom,177.60000000000002,2010,12,2010-12,6
538354,82494L,WOODEN FRAME ANTIQUE WHITE ,6.0,2010-12-10 15:45:00,2.95,16873,United Kingdom,17.700000000000003,2010,12,2010-12,6
538354,22852,DOG BOWL VINTAGE CREAM,8.0,2010-12-10 15:45:00,4.25,16873,United Kingdom,34.0,2010,12,2010-12,6
538361,22083,PAPER CHAIN KIT RETROSPOT,4.0,2010-12-10 16:36:00,2.95,17757,United Kingdom,11.8,2010,12,2010-12,6
538366,22835,HOT WATER BOTTLE I AM SO POORLY,2.0,2010-12-12 10:47:00,4.65,18109,United Kingdom,9.3,2010,12,2010-12,1
538368,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1.0,2010-12-12 10:57:00,1.25,15503,United Kingdom,1.25,2010,12,2010-12,1
538369,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,1.0,2010-12-12 11:06:00,3.75,17251,United Kingdom,3.75,2010,12,2010-12,1
538369,22617,BAKING SET SPACEBOY DESIGN,1.0,2010-12-12 11:06:00,4.95,17251,United Kingdom,4.95,2010,12,2010-12,1
538370,22784,LANTERN CREAM GAZEBO ,2.0,2010-12-12 11:06:00,4.95,16923,United Kingdom,9.9,2010,12,2010-12,1
538370,22698,PINK REGENCY TEACUP AND SAUCER,4.0,2010-12-12 11:06:00,2.95,16923,United Kingdom,11.8,2010,12,2010-12,1
538371,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10.0,2010-12-12 11:07:00,0.85,15570,United Kingdom,8.5,2010,12,2010-12,1
538374,21931,JUMBO STORAGE BAG SUKI,1.0,2010-12-12 11:17:00,1.95,14159,United Kingdom,1.95,2010,12,2010-12,1
538379,22918,HERB MARKER PARSLEY,1.0,2010-12-12 11:26:00,0.65,17126,United Kingdom,0.65,2010,12,2010-12,1
538379,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1.0,2010-12-12 11:26:00,2.95,17126,United Kingdom,2.95,2010,12,2010-12,1
538379,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2010-12-12 11:26:00,2.95,17126,United Kingdom,5.9,2010,12,2010-12,1
538378,21137,BLACK RECORD COVER FRAME,3.0,2010-12-12 11:26:00,3.75,14577,United Kingdom,11.25,2010,12,2010-12,1
538378,22834,HAND WARMER BABUSHKA DESIGN,7.0,2010-12-12 11:26:00,2.1,14577,United Kingdom,14.700000000000001,2010,12,2010-12,1
538417,22371,AIRLINE BAG VINTAGE TOKYO 78,8.0,2010-12-12 11:54:00,4.25,16393,United Kingdom,34.0,2010,12,2010-12,1
538419,22855,FINE WICKER HEART ,12.0,2010-12-12 12:01:00,1.25,16367,United Kingdom,15.0,2010,12,2010-12,1
538419,22470,HEART OF WICKER LARGE,2.0,2010-12-12 12:01:00,2.95,16367,United Kingdom,5.9,2010,12,2010-12,1
538437,22469,HEART OF WICKER SMALL,5.0,2010-12-12 12:18:00,1.65,16010,United Kingdom,8.25,2010,12,2010-12,1
538449,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2.0,2010-12-12 12:24:00,2.1,17085,United Kingdom,4.2,2010,12,2010-12,1
538449,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1.0,2010-12-12 12:24:00,2.1,17085,United Kingdom,2.1,2010,12,2010-12,1
538497,84692,BOX OF 24 COCKTAIL PARASOLS,1.0,2010-12-12 12:44:00,0.42,14684,United Kingdom,0.42,2010,12,2010-12,1
538503,22837,HOT WATER BOTTLE BABUSHKA ,36.0,2010-12-12 12:56:00,4.25,17188,United Kingdom,153.0,2010,12,2010-12,1
538504,22681,FRENCH BLUE METAL DOOR SIGN 6,5.0,2010-12-12 13:01:00,1.25,16011,United Kingdom,6.25,2010,12,2010-12,1
538504,22561,WOODEN SCHOOL COLOURING SET,5.0,2010-12-12 13:01:00,1.65,16011,United Kingdom,8.25,2010,12,2010-12,1
538507,22337,ANGEL DECORATION PAINTED ZINC ,20.0,2010-12-12 13:26:00,0.65,15547,United Kingdom,13.0,2010,12,2010-12,1
538508,22690,DOORMAT HOME SWEET HOME BLUE ,1.0,2010-12-12 13:32:00,7.95,15998,United Kingdom,7.95,2010,12,2010-12,1
538508,22178,VICTORIAN GLASS HANGING T-LIGHT,6.0,2010-12-12 13:32:00,1.25,15998,United Kingdom,7.5,2010,12,2010-12,1
538514,21675,BUTTERFLIES STICKERS,12.0,2010-12-12 14:27:00,0.85,15044,United Kingdom,10.2,2010,12,2010-12,1
538514,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1.0,2010-12-12 14:27:00,2.95,15044,United Kingdom,2.95,2010,12,2010-12,1
538517,22560,TRADITIONAL MODELLING CLAY,4.0,2010-12-12 16:05:00,1.25,17618,United Kingdom,5.0,2010,12,2010-12,1
538518,22154,ANGEL DECORATION 3 BUTTONS ,1.0,2010-12-12 16:14:00,0.42,14505,United Kingdom,0.42,2010,12,2010-12,1
538518,90036E,"""FLOWER GLASS GARLD NECKL36""""AMETHYST""",1.0,2010-12-12 16:14:00,7.95,14505,United Kingdom,7.95,2010,12,2010-12,1
538521,15060B,FAIRY CAKE DESIGN UMBRELLA,4.0,2010-12-13 09:02:00,3.75,14180,United Kingdom,15.0,2010,12,2010-12,2
538529,84818,DANISH ROSE PHOTO FRAME,24.0,2010-12-13 10:24:00,0.85,14290,United Kingdom,20.4,2010,12,2010-12,2
538532,72122,COFFEE SCENT PILLAR CANDLE,12.0,2010-12-13 10:31:00,0.95,13209,United Kingdom,11.399999999999999,2010,12,2010-12,2
538541,22630,DOLLY GIRL LUNCH BOX,12.0,2010-12-13 10:46:00,1.95,17428,United Kingdom,23.4,2010,12,2010-12,2
538558,22512,DOORSTOP RACING CAR DESIGN,8.0,2010-12-13 10:58:00,1.25,13069,United Kingdom,10.0,2010,12,2010-12,2
538558,21873,IF YOU CAN'T STAND THE HEAT MUG,36.0,2010-12-13 10:58:00,0.42,13069,United Kingdom,15.12,2010,12,2010-12,2
538625,22355,CHARLOTTE BAG SUKI DESIGN,10.0,2010-12-13 12:50:00,0.85,14544,United Kingdom,8.5,2010,12,2010-12,2
538631,21390,FILIGRIS HEART WITH BUTTERFLY,72.0,2010-12-13 13:27:00,1.25,13408,United Kingdom,90.0,2010,12,2010-12,2
538631,22574,HEART WOODEN CHRISTMAS DECORATION,72.0,2010-12-13 13:27:00,0.85,13408,United Kingdom,61.199999999999996,2010,12,2010-12,2
538633,79321,CHILLI LIGHTS,2.0,2010-12-13 13:28:00,4.95,16726,United Kingdom,9.9,2010,12,2010-12,2
538634,22597,CHRISTMAS MUSICAL ZINC HEART ,6.0,2010-12-13 13:28:00,0.85,14085,United Kingdom,5.1,2010,12,2010-12,2
538634,21819,GLITTER CHRISTMAS STAR ,6.0,2010-12-13 13:28:00,0.85,14085,United Kingdom,5.1,2010,12,2010-12,2
538635,21833,CAMOUFLAGE LED TORCH,12.0,2010-12-13 13:32:00,1.69,17303,United Kingdom,20.28,2010,12,2010-12,2
538637,48173C,DOORMAT BLACK FLOCK ,1.0,2010-12-13 13:52:00,7.95,17611,United Kingdom,7.95,2010,12,2010-12,2
538637,22731,3D CHRISTMAS STAMPS STICKERS ,3.0,2010-12-13 13:52:00,1.25,17611,United Kingdom,3.75,2010,12,2010-12,2
538637,22733,3D TRADITIONAL CHRISTMAS STICKERS,3.0,2010-12-13 13:52:00,1.25,17611,United Kingdom,3.75,2010,12,2010-12,2
538637,22564,ALPHABET STENCIL CRAFT,2.0,2010-12-13 13:52:00,1.25,17611,United Kingdom,2.5,2010,12,2010-12,2
538638,22111,SCOTTIE DOG HOT WATER BOTTLE,3.0,2010-12-13 14:16:00,4.95,17231,United Kingdom,14.850000000000001,2010,12,2010-12,2
538645,22837,HOT WATER BOTTLE BABUSHKA ,4.0,2010-12-13 14:52:00,4.65,13269,United Kingdom,18.6,2010,12,2010-12,2
538652,22460,EMBOSSED GLASS TEALIGHT HOLDER,6.0,2010-12-13 15:12:00,1.25,17890,United Kingdom,7.5,2010,12,2010-12,2
538652,20847,ZINC HEART LATTICE CHARGER LARGE,4.0,2010-12-13 15:12:00,3.75,17890,United Kingdom,15.0,2010,12,2010-12,2
538652,20675,BLUE POLKADOT BOWL,6.0,2010-12-13 15:12:00,1.25,17890,United Kingdom,7.5,2010,12,2010-12,2
538655,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2.0,2010-12-13 15:16:00,0.55,17375,United Kingdom,1.1,2010,12,2010-12,2
538659,22854,CREAM SWEETHEART EGG HOLDER,4.0,2010-12-13 15:36:00,4.95,14625,United Kingdom,19.8,2010,12,2010-12,2
538660,82494L,WOODEN FRAME ANTIQUE WHITE ,24.0,2010-12-13 15:37:00,2.55,15808,United Kingdom,61.199999999999996,2010,12,2010-12,2
538660,22624,IVORY KITCHEN SCALES,4.0,2010-12-13 15:37:00,8.5,15808,United Kingdom,34.0,2010,12,2010-12,2
538661,90210B,CLEAR ACRYLIC FACETED BANGLE,12.0,2010-12-13 15:42:00,1.25,15194,United Kingdom,15.0,2010,12,2010-12,2
538662,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,24.0,2010-12-13 15:44:00,1.25,15159,United Kingdom,30.0,2010,12,2010-12,2
538662,22374,AIRLINE BAG VINTAGE JET SET RED,12.0,2010-12-13 15:44:00,3.95,15159,United Kingdom,47.400000000000006,2010,12,2010-12,2
538664,84660B,BLACK STITCHED WALL CLOCK,20.0,2010-12-13 15:46:00,1.25,14733,United Kingdom,25.0,2010,12,2010-12,2
538689,21484,CHICK GREY HOT WATER BOTTLE,4.0,2010-12-14 09:52:00,3.45,13050,United Kingdom,13.8,2010,12,2010-12,3
538707,22059,CERAMIC STRAWBERRY DESIGN MUG,2.0,2010-12-14 10:38:00,1.49,17894,United Kingdom,2.98,2010,12,2010-12,3
538708,79067,CORONA MEXICAN TRAY,4.0,2010-12-14 10:43:00,3.75,16202,United Kingdom,15.0,2010,12,2010-12,3
538709,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1.0,2010-12-14 10:46:00,4.25,16442,United Kingdom,4.25,2010,12,2010-12,3
538709,22150,3 STRIPEY MICE FELTCRAFT,1.0,2010-12-14 10:46:00,1.95,16442,United Kingdom,1.95,2010,12,2010-12,3
538753,22839,3 TIER CAKE TIN GREEN AND CREAM,4.0,2010-12-14 11:29:00,14.95,14901,United Kingdom,59.8,2010,12,2010-12,3
538795,22113,GREY HEART HOT WATER BOTTLE,8.0,2010-12-14 11:42:00,3.75,13267,United Kingdom,30.0,2010,12,2010-12,3
538796,22667,RECIPE BOX RETROSPOT ,12.0,2010-12-14 11:43:00,2.95,17041,United Kingdom,35.400000000000006,2010,12,2010-12,3
538799,21865,PINK UNION JACK  PASSPORT COVER ,1.0,2010-12-14 11:48:00,2.1,15039,United Kingdom,2.1,2010,12,2010-12,3
538801,35651,VINTAGE BEAD PINK SCARF ,12.0,2010-12-14 11:51:00,1.65,16083,United Kingdom,19.799999999999997,2010,12,2010-12,3
538807,21258,VICTORIAN SEWING BOX LARGE,1.0,2010-12-14 12:06:00,12.75,17194,United Kingdom,12.75,2010,12,2010-12,3
538807,22432,WATERING CAN PINK BUNNY,1.0,2010-12-14 12:06:00,1.95,17194,United Kingdom,1.95,2010,12,2010-12,3
538808,21584,RETROSPOT SMALL TUBE MATCHES,1.0,2010-12-14 12:11:00,1.65,14057,United Kingdom,1.65,2010,12,2010-12,3
538808,22619,SET OF 6 SOLDIER SKITTLES,6.0,2010-12-14 12:11:00,3.75,14057,United Kingdom,22.5,2010,12,2010-12,3
538809,21790,VINTAGE SNAP CARDS,24.0,2010-12-14 12:17:00,0.85,15514,United Kingdom,20.4,2010,12,2010-12,3
538826,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1.0,2010-12-14 12:58:00,4.25,12370,Cyprus,4.25,2010,12,2010-12,3
538826,21189,WHITE HONEYCOMB PAPER GARLAND ,2.0,2010-12-14 12:58:00,1.65,12370,Cyprus,3.3,2010,12,2010-12,3
538827,22889,NUMBER TILE VINTAGE FONT No ,96.0,2010-12-14 12:59:00,0.75,14298,United Kingdom,72.0,2010,12,2010-12,3
538827,22883,NUMBER TILE VINTAGE FONT 4,24.0,2010-12-14 12:59:00,0.42,14298,United Kingdom,10.08,2010,12,2010-12,3
538827,22345,PARTY PIZZA DISH BLUE POLKADOT,48.0,2010-12-14 12:59:00,0.21,14298,United Kingdom,10.08,2010,12,2010-12,3
538827,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,12.0,2010-12-14 12:59:00,0.85,14298,United Kingdom,10.2,2010,12,2010-12,3
538832,21668,RED STRIPE CERAMIC DRAWER KNOB,12.0,2010-12-14 13:03:00,1.25,17158,United Kingdom,15.0,2010,12,2010-12,3
538844,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,7.0,2010-12-14 13:19:00,3.75,14680,United Kingdom,26.25,2010,12,2010-12,3
538849,22152,PLACE SETTING WHITE STAR,24.0,2010-12-14 13:31:00,0.42,14415,United Kingdom,10.08,2010,12,2010-12,3
538849,22188,BLACK HEART CARD HOLDER,2.0,2010-12-14 13:31:00,3.95,14415,United Kingdom,7.9,2010,12,2010-12,3
538849,21931,JUMBO STORAGE BAG SUKI,6.0,2010-12-14 13:31:00,1.95,14415,United Kingdom,11.7,2010,12,2010-12,3
538851,21533,RETROSPOT LARGE MILK JUG,3.0,2010-12-14 13:32:00,4.95,16556,United Kingdom,14.850000000000001,2010,12,2010-12,3
538852,22666,RECIPE BOX PANTRY YELLOW DESIGN,1.0,2010-12-14 13:33:00,2.95,17372,United Kingdom,2.95,2010,12,2010-12,3
538862,22974,CHILDRENS DOLLY GIRL MUG,4.0,2010-12-14 14:11:00,1.65,16710,United Kingdom,6.6,2010,12,2010-12,3
538866,79160,HEART SHAPE WIRELESS DOORBELL,1.0,2010-12-14 14:40:00,2.1,17841,United Kingdom,2.1,2010,12,2010-12,3
538866,22839,3 TIER CAKE TIN GREEN AND CREAM,1.0,2010-12-14 14:40:00,14.95,17841,United Kingdom,14.95,2010,12,2010-12,3
538868,22972,CHILDREN'S SPACEBOY MUG,24.0,2010-12-14 14:42:00,1.65,17017,United Kingdom,39.599999999999994,2010,12,2010-12,3
538871,22834,HAND WARMER BABUSHKA DESIGN,72.0,2010-12-14 15:02:00,0.85,14051,United Kingdom,61.199999999999996,2010,12,2010-12,3
538879,22837,HOT WATER BOTTLE BABUSHKA ,8.0,2010-12-14 15:50:00,4.65,15392,United Kingdom,37.2,2010,12,2010-12,3
538888,21913,VINTAGE SEASIDE JIGSAW PUZZLES,3.0,2010-12-14 16:23:00,3.75,17912,United Kingdom,11.25,2010,12,2010-12,3
